"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.849374200E1,-3.760505617E-1,-4.296166301E-1,3.400211334E-1,6.645290400E-1
4.851230314E1,1.922665834E-1,-4.335098863E-1,3.829040527E-1,6.095184773E-1
4.853086434E1,7.295024395E-1,-4.412579536E-1,5.617647171E-1,1.021010278E0
4.854942548E1,1.112574100E0,-5.977077484E-1,7.530746460E-1,1.470441126E0
4.856798668E1,1.079163074E0,-8.024941683E-1,9.362897873E-1,1.638666652E0
4.858654783E1,7.541221380E-1,-9.440050125E-1,8.627834320E-1,1.484668621E0
4.860510903E1,4.705046415E-1,-1.057456732E0,4.444818497E-1,1.239819935E0
4.862367017E1,3.498895764E-1,-1.064531803E0,-6.756877899E-2,1.122593522E0
4.864223137E1,4.094957113E-1,-1.079567313E0,-6.037130356E-1,1.302928145E0
4.866079252E1,4.405730963E-1,-9.876531959E-1,-1.015066147E0,1.483213663E0
4.867935366E1,3.131431341E-1,-9.183743000E-1,-1.292990685E0,1.616568863E0
4.869791486E1,2.311350703E-1,-8.724614382E-1,-1.316495895E0,1.596174747E0
4.871647601E1,1.705256701E-1,-8.098561168E-1,-1.248222351E0,1.497666509E0
4.873503720E1,1.805168986E-1,-7.866687775E-1,-1.287826538E0,1.519845817E0
4.875359835E1,1.741828322E-1,-7.214815617E-1,-1.453369141E0,1.631918246E0
4.877215955E1,1.081050038E-1,-6.032000184E-1,-1.551054955E0,1.667725525E0
4.879072069E1,4.955399036E-2,-5.228174925E-1,-1.591005325E0,1.675437756E0
4.880928184E1,-4.596036673E-2,-4.342476130E-1,-1.683668613E0,1.739374412E0
4.882784304E1,-6.137114763E-2,-3.457396626E-1,-1.686563492E0,1.722730026E0
4.884640418E1,-3.494453430E-2,-2.789963484E-1,-1.575280190E0,1.600177415E0
4.886496538E1,-1.538918018E-1,-2.108825445E-1,-1.376727104E0,1.401260737E0
4.888352653E1,-2.955098152E-1,-1.396731138E-1,-1.133487701E0,1.179673259E0
4.890208772E1,-3.751599789E-1,-6.640458107E-2,-9.123363495E-1,9.886921628E-1
4.892064887E1,-4.158367515E-1,2.678632736E-4,-7.266368866E-1,8.372105115E-1
4.893921007E1,-4.185961783E-1,6.887555122E-2,-5.622014999E-1,7.042990335E-1
4.895777121E1,-4.870367944E-1,1.024054289E-1,-3.868446350E-1,6.303494924E-1
4.897633236E1,-5.555661917E-1,1.534917355E-1,-2.360458374E-1,6.228411865E-1
4.899489356E1,-5.258312225E-1,1.768903732E-1,-1.483001709E-1,5.742661573E-1
4.901345470E1,-4.705688655E-1,2.904281616E-1,6.451702118E-2,5.567279590E-1
4.903201590E1,-4.730109274E-1,3.785871267E-1,1.258172989E-1,6.187871546E-1
4.905057705E1,-4.555553496E-1,5.204910040E-1,1.153068542E-1,7.012397824E-1
4.906913819E1,-2.794802785E-1,5.925399065E-1,3.214359283E-2,6.559313816E-1
4.908769939E1,-1.001912951E-1,6.909275055E-1,-1.213865280E-1,7.086281131E-1
4.910626054E1,-6.929600239E-2,7.590838671E-1,-1.750507355E-1,7.820824849E-1
4.912482174E1,-1.188886166E-2,7.670730352E-1,-5.950641632E-2,7.694695576E-1
4.914338288E1,-4.114896059E-2,8.016992807E-1,4.975509644E-2,8.042950599E-1
4.916194408E1,6.822103262E-2,8.698682785E-1,1.662359238E-1,8.882338170E-1
4.918050522E1,2.849922180E-1,8.481366634E-1,8.948707581E-2,8.992020357E-1
4.919906637E1,2.811639905E-1,8.481843472E-1,-2.268342972E-1,9.219130516E-1
4.921762757E1,-5.549550056E-3,8.692319393E-1,-3.768110275E-1,9.474077856E-1
4.923618871E1,-3.333224654E-1,8.195760250E-1,-3.624372482E-1,9.561221081E-1
4.925474991E1,-5.820061564E-1,8.350692987E-1,-6.327724457E-2,1.019841120E0
4.927331106E1,-4.952995181E-1,8.820374012E-1,4.450426102E-1,1.105158140E0
4.929187220E1,-2.440507561E-1,8.657932281E-1,7.484865189E-1,1.170209705E0
4.931043340E1,-8.926463127E-2,8.418437243E-1,7.627229691E-1,1.139480302E0
4.932899455E1,5.542305112E-2,8.321583271E-1,8.840103149E-1,1.215332643E0
4.934755574E1,2.231940627E-1,7.345864773E-1,9.453144073E-1,1.217806311E0
4.936611689E1,4.025567472E-1,7.069197893E-1,8.202533722E-1,1.155250240E0
4.938467809E1,5.312160254E-1,6.011434793E-1,6.554632187E-1,1.035951726E0
4.940323924E1,5.178066492E-1,4.675501585E-1,5.447130203E-1,8.851209811E-1
4.942180038E1,4.218961298E-1,3.506054878E-1,2.973814011E-1,6.239841746E-1
4.944036158E1,2.695105076E-1,1.290894747E-1,1.170091629E-1,3.209223432E-1
4.945892272E1,2.043889761E-1,-7.570409775E-2,1.538372040E-1,2.667805265E-1
4.947748392E1,1.693791151E-2,-2.697730064E-1,3.329992294E-1,4.288972542E-1
4.949604507E1,9.607425332E-2,-4.640564919E-1,4.639463425E-1,6.631929572E-1
4.951460621E1,1.341581792E-1,-5.565801859E-1,4.744892120E-1,7.435858610E-1
4.953316741E1,-3.079338372E-2,-5.617811680E-1,4.021310806E-1,6.915603511E-1
4.955172856E1,-1.850245148E-1,-6.333906651E-1,2.775573730E-2,6.604454456E-1
4.957028970E1,-3.239227831E-1,-6.447101235E-1,-4.702882767E-1,8.612480340E-1
4.958885090E1,-3.468494117E-1,-6.136869788E-1,-5.014953613E-1,8.651091375E-1
4.960741205E1,-8.455321193E-2,-5.917556286E-1,-2.357511520E-1,6.425749569E-1
4.962597325E1,2.490103394E-1,-6.581297517E-1,-5.271968842E-1,8.792482436E-1
4.964453439E1,2.400372624E-1,-6.220097542E-1,-8.893051147E-1,1.111475420E0
4.966309554E1,1.525917649E-1,-5.850766897E-1,-9.496755600E-1,1.125825319E0
4.968165674E1,1.885302365E-3,-5.418221951E-1,-4.660930634E-1,7.147150405E-1
4.970021788E1,-1.129823923E-1,-4.762784243E-1,-1.426734924E-1,5.098645740E-1
4.971877908E1,-2.206943482E-1,-3.491349220E-1,-2.842149734E-1,5.013774429E-1
4.973734022E1,-3.714975119E-1,-1.525173187E-1,-3.306455612E-1,5.201907544E-1
4.975590137E1,-2.716869414E-1,-1.532001495E-1,-2.466955185E-1,3.976716721E-1
4.977446257E1,-3.832079470E-1,-1.612095833E-1,-3.069963455E-1,5.168013318E-1
4.979302371E1,-4.784943759E-1,-6.157839298E-2,-3.673934937E-1,6.064047703E-1
4.981158491E1,-3.781837821E-1,1.998555660E-2,-3.953428268E-1,5.474653836E-1
4.983014606E1,-2.518021464E-1,2.008188963E-1,-2.802963257E-1,4.269643782E-1
4.984870720E1,-1.089365482E-1,3.407832384E-1,-4.129285812E-1,5.463610531E-1
4.986726840E1,6.053416431E-2,4.989380836E-1,-7.108688354E-1,8.705964034E-1
4.988582955E1,9.217477590E-2,5.925304890E-1,-9.210662842E-1,1.099068546E0
4.990439074E1,8.668673038E-2,6.545083523E-1,-7.119932175E-1,9.709943945E-1
4.992295189E1,-5.436842889E-2,6.581311226E-1,-3.133211136E-1,7.309327061E-1
4.994151304E1,-2.705201805E-1,6.375899315E-1,-1.988563538E-1,7.205872176E-1
4.996007424E1,-5.354429483E-1,7.684111595E-1,-1.277627945E-1,9.452397541E-1
4.997863538E1,-6.523339748E-1,8.480072021E-1,-1.462144852E-1,1.079830776E0
4.999719653E1,-5.429318547E-1,8.600325584E-1,-5.630874634E-2,1.018627349E0
5.001575772E1,-4.404050410E-1,7.966295481E-1,6.838512421E-2,9.128262497E-1
5.003431887E1,-3.320855498E-1,7.398927212E-1,2.549781799E-1,8.501387672E-1
5.005288007E1,-2.782843113E-1,6.191642284E-1,5.411148071E-1,8.681081351E-1
5.007144121E1,-3.110440373E-1,5.102034807E-1,9.573974609E-1,1.128568068E0
5.009000236E1,-6.150927544E-1,3.313562870E-1,1.226125717E0,1.411212372E0
5.010856356E1,-8.435382843E-1,3.903536797E-1,1.142830849E0,1.473090351E0
5.012712470E1,-6.774431467E-1,4.430811405E-1,7.856912613E-1,1.128078398E0
5.014568585E1,-5.394193530E-2,3.797215223E-1,4.449834824E-1,5.874593318E-1
5.016424705E1,3.809269667E-1,3.496612310E-1,3.225536346E-1,6.094334891E-1
5.018280819E1,3.667741716E-1,1.885538101E-1,4.831371307E-1,6.352143885E-1
5.020136939E1,4.034822583E-1,-1.856780052E-1,8.020200729E-1,9.167935710E-1
5.021993054E1,1.781614721E-1,-4.142681360E-1,1.158928871E0,1.243573772E0
5.023849168E1,-1.915969849E-1,-5.351448059E-1,1.146481514E0,1.279651996E0
5.025705288E1,-5.063982010E-1,-4.145652056E-1,8.129739761E-1,1.043661887E0
5.027561403E1,-3.990629911E-1,-2.846376896E-1,3.927669525E-1,6.281208198E-1
5.029417517E1,5.693975091E-2,-3.281701803E-1,-1.202878952E-1,3.541284798E-1
5.031273637E1,3.492246270E-1,-2.162549496E-1,-5.745801926E-1,7.063047791E-1
5.033129752E1,6.336265206E-1,-2.053338289E-1,-6.497135162E-1,9.304688077E-1
5.034985866E1,8.558692336E-1,-2.298568487E-1,-6.824474335E-1,1.118517240E0
5.036841986E1,8.900819421E-1,-2.039378881E-1,-6.229143143E-1,1.105377207E0
5.038698100E1,9.248401523E-1,-2.624911070E-1,-3.152923584E-1,1.011751036E0
5.040554220E1,8.737303019E-1,-2.934950590E-1,5.831050873E-2,9.235497309E-1
5.042410335E1,7.945991755E-1,-2.661573887E-1,2.001867294E-1,8.615696906E-1
5.044266450E1,7.561588883E-1,-2.151478529E-1,9.386062622E-3,7.862270418E-1
5.046122569E1,6.737118363E-1,-2.898874283E-1,-3.710432053E-1,8.219461173E-1
5.047978684E1,6.538138986E-1,-2.675533295E-1,-8.452806473E-1,1.101615528E0
5.049834798E1,6.484363675E-1,-2.115439177E-1,-1.364034653E0,1.525061010E0
5.051690918E1,6.970676780E-1,-1.098053455E-1,-1.740618706E0,1.878220978E0
5.053547033E1,6.867375374E-1,-3.610146046E-2,-1.761356831E0,1.890843633E0
5.055403147E1,6.515088081E-1,4.142343998E-2,-1.288943291E0,1.444837166E0
5.057259267E1,5.990387797E-1,9.809446335E-2,-6.998691559E-1,9.264377036E-1
5.059115382E1,5.180339813E-1,8.617305756E-2,-4.176845551E-1,6.710032706E-1
5.060971496E1,3.732549250E-1,1.780278683E-1,-3.170137405E-1,5.210670519E-1
5.062827616E1,2.679508328E-1,2.572569847E-1,-1.169786453E-1,3.894390947E-1
5.064683731E1,2.257159948E-1,3.553174734E-1,9.536743164E-2,4.316169184E-1
5.066539845E1,3.460310102E-1,4.081698656E-1,1.843881607E-1,5.659850643E-1
5.068395965E1,4.720008671E-1,4.695188999E-1,2.769727707E-1,7.210733192E-1
5.070252080E1,7.087097764E-1,3.783344030E-1,6.012630463E-1,1.003455888E0
5.072108194E1,9.451104403E-1,2.402931452E-1,1.155214310E0,1.511785250E0
5.073964314E1,8.819593787E-1,1.531282663E-1,1.565524101E0,1.803376368E0
5.075820429E1,6.490858793E-1,2.446910143E-1,1.773452759E0,1.904290119E0
5.077676549E1,2.861283422E-1,1.989594698E-1,1.006972313E0,1.065573807E0
5.079532663E1,3.519400582E-2,1.551389694E-1,-1.228523254E-1,2.009960491E-1
5.081388778E1,-1.230362803E-3,3.796613216E-1,-5.334959030E-1,6.547992910E-1
5.083244897E1,3.591633737E-1,3.294789791E-1,-5.201139450E-1,7.127925662E-1
5.085101012E1,5.692949891E-1,1.128995419E-1,-3.882026672E-1,6.982437984E-1
5.086957127E1,3.198612928E-1,-1.612917185E-1,2.306766510E-1,4.260727431E-1
5.088813241E1,-2.941004634E-1,-6.466346979E-1,9.119787216E-1,1.156000304E0
5.090669361E1,-1.190918684E0,-7.958204746E-1,1.165623665E0,1.846698694E0
5.092525476E1,-1.621808410E0,-7.570462227E-1,1.187061310E0,2.147672241E0
5.094381590E1,-1.445983529E0,-7.317252159E-1,8.664722443E-1,1.837679055E0
5.096237710E1,-1.052316785E0,-7.483859062E-1,2.733440399E-1,1.319912514E0
5.098093825E1,-7.126191854E-1,-7.112243176E-1,-3.243904114E-1,1.057778461E0
5.099949939E1,-5.047489405E-1,-7.104820013E-1,-7.184829712E-1,1.129501637E0
5.101806059E1,-4.465515018E-1,-7.853529453E-1,-8.433361053E-1,1.235881580E0
5.103662174E1,-6.234519482E-1,-8.153249025E-1,-6.160411835E-1,1.197060470E0
5.105518293E1,-7.815316916E-1,-7.095897198E-1,-2.776288986E-1,1.091506830E0
5.107374408E1,-7.901749611E-1,-5.534136295E-1,-1.506843567E-1,9.763958674E-1
5.109230522E1,-7.484464645E-1,-3.919734955E-1,-4.475660324E-1,9.561018172E-1
5.111086637E1,-7.014089823E-1,-2.713028193E-1,-9.763631821E-1,1.232422348E0
5.112942757E1,-6.456363797E-1,-1.603559256E-1,-1.358594894E0,1.512726163E0
5.114798871E1,-5.772985220E-1,-1.163002253E-1,-1.484372139E0,1.596922031E0
5.116654986E1,-6.781452894E-1,-1.096054316E-1,-1.476163864E0,1.628175094E0
5.118511106E1,-8.582836390E-1,-7.337152958E-2,-1.177190781E0,1.458702273E0
5.120367220E1,-8.689742088E-1,-6.169593334E-2,-7.068977356E-1,1.121885454E0
5.122223335E1,-8.153278828E-1,1.589059830E-4,-5.278921127E-1,9.713030754E-1
5.124079455E1,-8.352966905E-1,1.098827124E-1,-5.315418243E-1,9.961583622E-1
5.125935569E1,-7.986601591E-1,2.110117674E-1,-2.332448959E-1,8.583630917E-1
5.127791684E1,-6.756142378E-1,3.141546249E-1,3.331127167E-1,8.161567305E-1
5.129647804E1,-7.984600663E-1,4.023292065E-1,6.217508316E-1,1.089027715E0
5.131503918E1,-9.496260881E-1,4.259390831E-1,4.774599075E-1,1.145068458E0
5.133360033E1,-9.149042368E-1,4.797816277E-1,3.221893311E-2,1.033575460E0
5.135216153E1,-7.289448977E-1,5.527912378E-1,-3.351774216E-1,9.743114083E-1
5.137072267E1,-5.263763666E-1,6.089024544E-1,-2.073593140E-1,8.311631388E-1
5.138928382E1,-4.337686598E-1,5.268415213E-1,1.625318527E-1,7.015225170E-1
5.140784496E1,-7.397838831E-1,4.611333609E-1,6.852092743E-1,1.108799314E0
5.142640616E1,-9.785096049E-1,4.042792320E-1,1.354189873E0,1.718939486E0
5.144496731E1,-1.186375856E0,4.718189240E-1,1.467401505E0,1.945088159E0
5.146352845E1,-1.135828614E0,5.173840523E-1,9.420013428E-1,1.563700556E0
5.148208965E1,-4.817959368E-1,4.437409639E-1,5.079526901E-1,8.288843726E-1
5.150065080E1,3.817200661E-1,3.531367779E-1,5.719318390E-1,7.729953565E-1
5.151921194E1,5.024271607E-1,2.912056446E-1,8.101987839E-1,9.968228773E-1
5.153777314E1,9.556755424E-2,2.971813679E-1,1.015280724E0,1.062188717E0
5.155633429E1,-2.775247395E-1,2.100089788E-1,1.211661339E0,1.260653383E0
5.157489543E1,-3.075904548E-1,1.959303617E-1,1.259848595E0,1.311571224E0
5.159345663E1,2.792242169E-2,2.138007879E-1,1.067214966E0,1.088778316E0
5.161201778E1,4.772923887E-1,9.287309647E-2,7.774686813E-1,9.170010833E-1
5.163057892E1,5.043501854E-1,-4.184257984E-2,4.115343094E-1,6.522885855E-1
5.164914007E1,2.806579471E-1,-2.401041985E-1,2.252302170E-1,4.326055478E-1
5.166770127E1,3.323509693E-1,-4.406750798E-1,2.841205597E-1,6.207867470E-1
5.168626241E1,4.957626462E-1,-5.375609398E-1,1.965513229E-1,7.572217561E-1
5.170482356E1,5.805218220E-1,-5.397842526E-1,-8.721351624E-2,7.974828040E-1
5.172338476E1,5.328734517E-1,-5.327029228E-1,-2.713575363E-1,8.008504430E-1
5.174194590E1,4.387723804E-1,-5.151122808E-1,-2.881298065E-1,7.354458845E-1
5.176050705E1,2.417572439E-1,-4.749805927E-1,-5.180034637E-1,7.432231945E-1
5.177906819E1,1.054179668E-2,-4.523591995E-1,-9.269351959E-1,1.031478954E0
5.179762939E1,2.109384537E-2,-4.746493697E-1,-1.224315643E0,1.313272922E0
5.181619054E1,1.517183483E-1,-3.740714788E-1,-1.207191467E0,1.272894013E0
5.183475168E1,3.191019297E-1,-2.360875607E-1,-1.076951027E0,1.147774757E0
5.185331288E1,4.489449859E-1,-1.270179749E-1,-1.001499176E0,1.104846490E0
5.187187403E1,5.229113698E-1,-6.754708290E-2,-1.028355598E0,1.155644472E0
5.189043517E1,5.569347739E-1,-2.143132687E-2,-1.134737968E0,1.264225416E0
5.190899632E1,6.541117430E-1,7.032907009E-2,-1.132310867E0,1.309555746E0
5.192755752E1,7.002911568E-1,1.483986378E-1,-1.028330803E0,1.252954149E0
5.194611866E1,5.601922274E-1,1.972806454E-1,-8.045816422E-1,1.000043301E0
5.196467981E1,3.466446400E-1,2.493585348E-1,-4.301490784E-1,6.061108933E-1
5.198324101E1,2.108662426E-1,3.154861927E-1,-2.411460876E-2,3.802336445E-1
5.200180215E1,6.388983130E-2,3.557242155E-1,2.394771576E-1,4.335561521E-1
5.202036330E1,2.575942129E-2,3.680012226E-1,2.695446014E-1,4.568837268E-1
5.203892444E1,7.594222575E-2,3.829648495E-1,1.048355103E-1,4.042521265E-1
5.205748564E1,2.428288758E-1,2.946108580E-1,-2.992630005E-2,3.829582275E-1
5.207604679E1,4.678171277E-1,1.353180408E-1,3.248405457E-1,5.853932159E-1
5.209460793E1,4.438010752E-1,1.049122810E-1,8.864374161E-1,9.968637187E-1
5.211316908E1,-7.617805153E-2,2.857704163E-1,1.015314102E0,1.057511490E0
5.213173028E1,-3.922260106E-1,3.228965998E-1,8.235073090E-1,9.676092938E-1
5.215029142E1,6.374314427E-3,2.028486729E-1,1.042678833E0,1.062246377E0
5.216885257E1,4.321377277E-1,9.160625935E-2,1.481369019E0,1.545829516E0
5.218741377E1,-3.749725223E-2,-1.990282536E-2,1.323447227E0,1.324127913E0
5.220597491E1,-5.470922589E-1,-5.357050896E-2,1.122997284E0,1.250321014E0
5.222453606E1,-7.872183323E-1,-2.845950127E-1,9.179363251E-1,1.242301944E0
5.224309720E1,-7.969933748E-1,-4.842518568E-1,7.784919739E-1,1.214803710E0
5.226165840E1,-8.726257086E-1,-4.977073669E-1,8.271989822E-1,1.301324866E0
5.228021955E1,-1.009902596E0,-5.649899244E-1,8.981256485E-1,1.464836697E0
5.229878069E1,-1.197283387E0,-7.032933235E-1,6.157207489E-1,1.518953932E0
5.231734184E1,-1.295680523E0,-7.994506359E-1,-1.134185791E-1,1.526686972E0
5.233590304E1,-1.189567208E0,-8.125022650E-1,-8.311014175E-1,1.663117446E0
5.235446418E1,-1.018980742E0,-7.499554157E-1,-8.632669449E-1,1.531660764E0
5.237302533E1,-8.590968847E-1,-7.450994253E-1,-4.797229767E-1,1.234242580E0
5.239158647E1,-9.479861259E-1,-6.765595675E-1,-2.363471985E-1,1.188389895E0
5.241014767E1,-9.919313192E-1,-6.514055729E-1,-1.693582535E-1,1.198723980E0
5.242870882E1,-1.173074841E0,-6.746793389E-1,-3.732137680E-1,1.403775378E0
5.244726996E1,-1.364464998E0,-6.791672707E-1,-7.213401794E-1,1.686227911E0
5.246583111E1,-1.437385798E0,-5.726224184E-1,-9.212760925E-1,1.800756509E0
5.248439231E1,-1.268074393E0,-4.932487011E-1,-9.366922379E-1,1.651877506E0
5.250295345E1,-1.083505034E0,-4.334449768E-1,-8.403186798E-1,1.438051874E0
5.252151460E1,-9.873658419E-1,-3.597825766E-1,-8.174438477E-1,1.331371192E0
5.254007574E1,-1.013042927E0,-2.641587257E-1,-8.755474091E-1,1.364778029E0
5.255863694E1,-9.249697328E-1,-2.444536686E-1,-8.539447784E-1,1.282399426E0
5.257719809E1,-7.720023394E-1,-1.834871769E-1,-6.642417908E-1,1.034829606E0
5.259575924E1,-7.514801621E-1,-1.176526546E-1,-4.513959885E-1,8.844902032E-1
5.261432038E1,-8.325476050E-1,-9.214890003E-2,-2.970170975E-1,8.887328567E-1
5.263306621E1,-1.059976101E0,-2.007448673E-2,-1.287155151E-1,1.067951311E0
5.265199856E1,-1.156173944E0,4.982495308E-2,1.187057495E-1,1.163319290E0
5.267093075E1,-1.093126178E0,1.402666569E-1,2.112360001E-1,1.122149822E0
5.268986293E1,-1.035286188E0,9.463787079E-2,2.488117218E-1,1.068962624E0
5.270879512E1,-9.278914928E-1,7.053470612E-2,3.529682159E-1,9.952609350E-1
5.272772731E1,-7.305961251E-1,5.095779896E-2,6.893854141E-1,1.005793043E0
5.274665955E1,-5.915343761E-1,2.558469772E-3,1.090902328E0,1.240962269E0
5.276559174E1,-6.495571733E-1,8.104515076E-2,1.277387619E0,1.435343850E0
5.278452392E1,-6.481461525E-1,1.806817055E-1,1.044605255E0,1.242553602E0
5.280345611E1,-2.160333097E-1,5.868434906E-2,8.317184448E-1,8.613186490E-1
5.282238835E1,1.697060466E-1,1.913654804E-2,9.422931671E-1,9.576443821E-1
5.284132054E1,1.585915089E-1,2.968657017E-2,1.043920517E0,1.056315580E0
5.286025272E1,2.401983738E-1,-1.944422722E-2,9.484977722E-1,9.786323930E-1
5.287881689E1,3.065647483E-1,-1.253843307E-2,1.031046867E0,1.075730821E0
5.289737809E1,3.052785993E-1,6.113195419E-2,8.841218948E-1,9.373386069E-1
5.291593924E1,1.702287793E-1,5.399751663E-2,2.881278992E-1,3.389856271E-1
5.293450038E1,1.241661608E-1,-4.610800743E-2,-1.413412094E-1,1.937021459E-1
5.295306153E1,1.527423859E-1,-2.134702206E-1,4.951572418E-2,2.671171624E-1
5.297162267E1,2.218131721E-1,-3.747782707E-1,2.436504364E-1,4.990244189E-1
5.299018387E1,2.808152437E-1,-5.050526261E-1,-1.746816635E-1,6.036961486E-1
5.300874502E1,5.103081465E-1,-5.022625327E-1,-6.412992477E-1,9.612215048E-1
5.302730616E1,6.648060083E-1,-4.222021103E-1,-5.236549377E-1,9.457463426E-1
5.304586731E1,7.745548487E-1,-3.721820116E-1,-7.969188690E-2,8.630211238E-1
5.306442850E1,6.051896214E-1,-3.494974375E-1,-1.050462723E-1,7.067090321E-1
5.308298965E1,2.042503506E-1,-3.285550475E-1,-6.322031021E-1,7.411797267E-1
5.310155080E1,-9.184319526E-2,-3.423423767E-1,-1.034183502E0,1.093237848E0
5.312011194E1,-9.458824992E-2,-2.626738548E-1,-9.427852631E-1,9.832540584E-1
5.313867309E1,1.671590507E-1,-1.594110727E-1,-8.910427094E-1,9.204950561E-1
5.315723429E1,3.245190382E-1,-2.760839462E-2,-9.966135025E-1,1.048481427E0
5.317579543E1,4.098616540E-1,3.213834763E-2,-9.227685928E-1,1.010208555E0
5.319435658E1,3.933985531E-1,1.046808958E-1,-6.687574387E-1,7.829157192E-1
5.321291772E1,3.899387121E-1,1.225425005E-1,-4.798412323E-1,6.303304466E-1
5.323147892E1,4.612372518E-1,7.529985905E-2,-3.498153687E-1,5.837642190E-1
5.325004007E1,4.528556466E-1,6.632685661E-2,-9.144020081E-2,4.667320419E-1
5.326860121E1,3.864235580E-1,3.686273098E-2,7.633495331E-2,3.956122498E-1
5.328716236E1,1.171386391E-1,4.030013084E-2,9.923934937E-2,1.587262101E-1
5.330572350E1,-9.874315560E-2,7.589542866E-2,2.860231400E-1,3.119608364E-1
5.332428470E1,7.916271687E-3,7.369160652E-3,6.890249252E-1,6.891098022E-1
5.334284585E1,1.342945397E-1,-5.617392063E-2,9.538803101E-1,9.649239238E-1
5.336140700E1,2.140396982E-1,-1.242258549E-1,6.672449112E-1,7.116606122E-1
5.337996814E1,2.250001431E-1,-8.057081699E-2,2.738695145E-1,3.634848441E-1
5.339852934E1,2.740729451E-1,-7.610464096E-2,3.470830917E-1,4.487477779E-1
5.341709048E1,4.450080395E-1,-1.532173157E-1,5.928840637E-1,7.569803261E-1
5.343565163E1,6.884354353E-1,-3.755140305E-1,6.340188980E-1,1.008431504E0
5.345421278E1,7.668505907E-1,-5.014647245E-1,7.120342255E-1,1.160396241E0
5.347277392E1,4.795517921E-1,-6.015969515E-1,8.695735931E-1,1.161054283E0
5.349133507E1,-1.859202981E-2,-7.517944574E-1,6.222763062E-1,9.760985457E-1
5.350989627E1,-5.955333710E-1,-6.969170570E-1,2.932100296E-1,9.624580520E-1
5.352845741E1,-7.851839066E-1,-5.795264244E-1,3.696813583E-1,1.043565499E0
5.354701856E1,-5.942912102E-1,-5.439410806E-1,4.448127747E-1,9.202784069E-1
5.356557970E1,-4.536638558E-1,-5.117245913E-1,2.940273285E-1,7.443957424E-1
5.358414090E1,-5.894090533E-1,-6.555728316E-1,2.258586884E-2,8.818667083E-1
5.360270205E1,-8.197941184E-1,-9.355423450E-1,-7.231712341E-2,1.246006277E0
5.362126319E1,-8.591133952E-1,-1.063975096E0,-1.042156219E-1,1.371488143E0
5.363982434E1,-6.449034810E-1,-1.027634501E0,-4.239759445E-1,1.285180443E0
5.365838549E1,-2.735314667E-1,-8.850916624E-1,-7.400150299E-1,1.185676583E0
5.367694668E1,5.174341798E-2,-7.381870747E-1,-5.198059082E-1,9.043205851E-1
5.369550783E1,2.943120599E-1,-5.908727646E-1,2.738285065E-2,6.606814914E-1
5.371406897E1,7.868292928E-2,-5.095493793E-1,1.916027069E-1,5.500392446E-1
5.373263012E1,-3.501819670E-1,-5.409289002E-1,-1.604928970E-1,6.640703691E-1
5.375119127E1,-6.822984815E-1,-4.659681320E-1,-4.923620224E-1,9.618096896E-1
5.376975241E1,-5.465357900E-1,-3.788325787E-1,-5.824871063E-1,8.840286881E-1
5.378831361E1,-3.307699561E-1,-2.131305933E-1,-5.494251251E-1,6.757968495E-1
5.380687476E1,-1.203549206E-1,-1.400210857E-1,-5.054082870E-1,5.380787563E-1
5.382543590E1,-5.357456207E-2,-4.424846172E-2,-4.841127396E-1,4.890739256E-1
5.384399705E1,-1.555685848E-1,6.754815578E-2,-5.461750031E-1,5.719016278E-1
5.386255819E1,-3.198838234E-1,1.425991058E-1,-6.582727432E-1,7.456427898E-1
5.388111939E1,-4.401329458E-1,1.902261972E-1,-4.652090073E-1,6.680736760E-1
5.389968054E1,-3.459928632E-1,1.951477528E-1,-9.709548950E-2,4.089269383E-1
5.391824168E1,-3.064627647E-1,2.782083750E-1,1.236534119E-2,4.140920523E-1
5.393680283E1,-3.127654195E-1,3.550300598E-1,-8.910942078E-2,4.814655126E-1
5.395536397E1,-2.493369281E-1,4.158524275E-1,2.214050293E-2,4.853785606E-1
5.397392512E1,-2.809594870E-1,4.044995308E-1,2.642250061E-1,5.589033526E-1
5.399248627E1,-3.785785735E-1,3.660506010E-1,3.907070160E-1,6.557184999E-1
5.401104746E1,-4.561173320E-1,3.692592382E-1,5.175294876E-1,7.824526670E-1
5.402960861E1,-4.845738709E-1,2.433388233E-1,4.519414902E-1,7.058871934E-1
5.404816976E1,-4.741969705E-1,2.364975214E-1,6.433029175E-1,8.334461519E-1
5.406673090E1,-4.981214106E-1,2.683783770E-1,7.000598907E-1,9.001309591E-1
5.408529205E1,-5.281980038E-1,1.814814806E-1,4.851865768E-1,7.398207035E-1
5.410385324E1,-1.420638561E-1,-1.658248901E-2,3.247947693E-1,3.548926039E-1
5.412241439E1,2.280979156E-1,-1.201946735E-1,4.243774414E-1,4.965597964E-1
5.414097554E1,2.029500604E-1,-2.437163591E-1,5.438728333E-1,6.295903823E-1
5.415953668E1,-2.408305407E-1,-4.009286165E-1,6.674528122E-1,8.150069701E-1
5.417809783E1,-5.141041279E-1,-4.670705795E-1,8.860588074E-1,1.125858868E0
5.419665897E1,-2.770818472E-1,-4.776883125E-1,1.052568436E0,1.188638206E0
5.421522017E1,3.114741743E-1,-4.185392261E-1,1.141600609E0,1.255166601E0
5.423378132E1,7.301087976E-1,-3.554396629E-1,1.076198578E0,1.348183811E0
