"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.157945905E1,3.416958749E-1,-1.655290127E-1,-5.478353500E-1,6.665429437E-1
1.159801936E1,5.964422822E-1,-3.967669606E-2,2.181768417E-1,6.363322799E-1
1.161657973E1,7.027641535E-1,-1.709876060E-1,5.921087265E-1,9.347229327E-1
1.163514004E1,4.813409448E-1,-3.342366815E-1,1.960992813E-1,6.179467554E-1
1.165370041E1,3.000392318E-1,-3.856664896E-1,-7.004013062E-1,8.540047842E-1
1.167226072E1,2.140930742E-1,-2.730940282E-1,-1.467297554E0,1.507772630E0
1.169082108E1,3.036567271E-1,6.935834885E-3,-1.722885132E0,1.749453827E0
1.170938140E1,3.443070948E-1,1.825703382E-1,-1.562525749E0,1.610393126E0
1.172794176E1,2.176656276E-1,1.828378439E-1,-1.220832825E0,1.253491439E0
1.174650207E1,-7.870832086E-2,6.120073795E-2,-9.603805542E-1,9.655419923E-1
1.176506244E1,-1.337916255E-1,-7.075095177E-2,-9.995536804E-1,1.010946812E0
1.178366832E1,-6.059171259E-2,2.299928665E-2,-1.350866318E0,1.352420102E0
1.180218312E1,-1.580419391E-2,9.161168337E-2,-1.657293320E0,1.659898678E0
1.182078905E1,-1.954893768E-2,1.500868201E-1,-1.665465355E0,1.672328635E0
1.183930379E1,-1.389866918E-1,1.962503195E-1,-1.528978348E0,1.547774621E0
1.185786410E1,-2.322648019E-1,1.953536868E-1,-1.515511513E0,1.545601872E0
1.187642447E1,-2.764991224E-1,2.442059517E-1,-1.487283707E0,1.532351505E0
1.189498478E1,-1.795615107E-1,3.803339601E-1,-1.332514763E0,1.397315945E0
1.191354515E1,-1.033983678E-1,4.129824042E-1,-1.101332664E0,1.180753711E0
1.193210546E1,-2.002201378E-1,4.223459363E-1,-8.949947357E-1,1.009692909E0
1.195066582E1,-2.120624781E-1,4.164582491E-1,-6.370143890E-1,7.900603140E-1
1.196922614E1,-1.739123464E-1,4.429873228E-1,-3.792629242E-1,6.085422237E-1
1.198778650E1,-1.020327359E-1,4.766657948E-1,-1.321420670E-1,5.050569127E-1
1.200634681E1,-1.597477496E-1,5.068935752E-1,-6.600475311E-2,5.355530483E-1
1.202490718E1,-2.015963495E-1,4.560993314E-1,2.277374268E-3,4.986711087E-1
1.204346749E1,-1.410073340E-1,4.436684847E-1,1.241331100E-1,4.818026791E-1
1.206202785E1,-1.090412959E-1,3.838718534E-1,3.492164612E-1,5.302826989E-1
1.208058817E1,-1.339655817E-1,3.863820434E-1,8.153562546E-1,9.121642848E-1
1.209914853E1,-5.327779055E-2,4.112508893E-1,9.764680862E-1,1.060874988E0
1.211770884E1,-2.853497863E-3,4.383400679E-1,9.896564484E-1,1.082390892E0
1.213626921E1,-2.747029066E-4,3.855285048E-1,1.058019638E0,1.126071871E0
1.215482952E1,-6.319571286E-2,2.262155414E-1,1.126102448E0,1.150336425E0
1.217338989E1,-2.118352205E-1,2.024286985E-1,1.145330429E0,1.182215433E0
1.219195020E1,-1.578177065E-1,2.426716089E-1,1.210774422E0,1.244897843E0
1.221051056E1,-6.967173517E-2,1.876278520E-1,1.231489182E0,1.247647372E0
1.222907088E1,-4.612392187E-2,1.191416383E-1,9.994525909E-1,1.007585047E0
1.224763124E1,-4.913693666E-2,1.055650711E-1,8.631343842E-1,8.709531491E-1
1.226619155E1,-3.975813836E-2,-1.375477910E-1,7.478303909E-1,7.614134212E-1
1.228475192E1,-4.877892882E-2,-4.844052792E-1,1.145396233E0,1.244572372E0
1.230335900E1,-5.510163307E-2,-7.474606037E-1,2.051595688E0,2.184211164E0
1.232187254E1,3.064355254E-2,-1.073996544E0,2.520492554E0,2.739943488E0
1.234043431E1,-3.490146995E-2,-1.268363714E0,2.235927582E0,2.570863041E0
1.235899322E1,-2.022247761E-1,-1.164014339E0,1.431558609E0,1.856120765E0
1.237755358E1,-3.928396702E-1,-8.544607162E-1,1.446475983E-1,9.514983183E-1
1.239611390E1,-2.973922789E-1,-5.977734327E-1,-8.745317459E-1,1.100264068E0
1.241467426E1,2.578337491E-2,-4.330503643E-1,-7.967195511E-1,9.071711214E-1
1.243323457E1,1.778110862E-1,-3.342704773E-1,-5.420875549E-2,3.824815336E-1
1.245179494E1,2.593769431E-1,-4.723922312E-1,4.560852051E-2,5.408428199E-1
1.247035525E1,2.366878688E-1,-5.949771404E-1,-4.409980774E-1,7.774948547E-1
1.248891562E1,2.497044057E-1,-5.793215632E-1,-9.558963776E-1,1.145296315E0
1.250747593E1,2.231741548E-1,-5.387204885E-1,-9.050140381E-1,1.076604327E0
1.252603629E1,8.569306880E-2,-3.815605640E-1,-5.252323151E-1,6.548287951E-1
1.254459660E1,1.178681701E-1,-1.802409291E-1,-4.359788895E-1,4.862687427E-1
1.256315697E1,-3.621334955E-2,-1.059778333E-1,-3.378553391E-1,3.559338955E-1
1.258180947E1,-2.410685718E-1,-1.639854312E-1,-4.509992599E-1,5.370340868E-1
1.260027765E1,-3.359189332E-1,-2.757686973E-1,-8.832292557E-1,9.843697588E-1
1.261883796E1,-3.541144729E-1,-2.438461781E-1,-1.266318321E0,1.337318253E0
1.263739827E1,-3.342469633E-1,-1.713711023E-1,-1.368912697E0,1.419510852E0
1.265595864E1,-2.570798099E-1,-1.261365414E-2,-1.121158600E0,1.150324189E0
1.267451895E1,-2.528052330E-1,1.031534076E-1,-9.556217194E-1,9.938631605E-1
1.269307931E1,-4.005475044E-1,8.359062672E-2,-8.135051727E-1,9.106131793E-1
1.271163962E1,-5.300711989E-1,4.937112331E-2,-8.713588715E-1,1.021116676E0
1.273019999E1,-5.932716727E-1,-4.430419207E-2,-8.368129730E-1,1.026737596E0
1.274876030E1,-6.669845581E-1,-1.001182199E-1,-1.085000992E0,1.277544211E0
1.276732067E1,-6.031595469E-1,-7.690441608E-2,-1.263869286E0,1.402526755E0
1.278588098E1,-5.486145616E-1,3.809708357E-2,-9.601659775E-1,1.106502611E0
1.280444134E1,-4.052375555E-1,1.091718078E-1,-7.080698013E-1,8.231031549E-1
1.282300166E1,-3.210726976E-1,1.252752542E-1,-5.622777939E-1,6.594982062E-1
1.284156202E1,-4.986345768E-1,6.517022848E-2,-5.454673767E-1,7.419017852E-1
1.286012233E1,-5.743348002E-1,-3.073227406E-2,-4.847259521E-1,7.521729749E-1
1.287868270E1,-5.089406967E-1,4.059255123E-3,-4.289283752E-1,6.655949680E-1
1.289724301E1,-4.175718725E-1,1.626188159E-1,-4.218635559E-1,6.154510604E-1
1.291580332E1,-4.771355987E-1,3.212413192E-1,-1.660699844E-1,5.986932473E-1
1.293436369E1,-4.614279568E-1,3.408948183E-1,1.189174652E-1,5.858894094E-1
1.295292400E1,-4.528135359E-1,3.238896132E-1,3.582506180E-1,6.620332961E-1
1.297148436E1,-5.105266571E-1,3.220227957E-1,5.443677902E-1,8.128175931E-1
1.299004468E1,-5.604988337E-1,2.366734743E-1,5.626993179E-1,8.287362659E-1
1.300860504E1,-4.983286262E-1,2.344117165E-1,4.995594025E-1,7.435320229E-1
1.302716535E1,-3.266280293E-1,2.508742809E-1,6.743650436E-1,7.901847800E-1
1.304572572E1,-2.341725230E-1,2.653669119E-1,1.036638260E0,1.095388173E0
1.306428603E1,-1.728857756E-1,2.148502469E-1,1.245603561E0,1.275765790E0
1.308284634E1,-2.236335874E-1,1.686549783E-1,1.497496605E0,1.523467284E0
1.310140671E1,-1.439332068E-1,7.486683130E-2,1.478029251E0,1.486906950E0
1.311996702E1,-9.910961986E-2,3.666013479E-2,9.036798477E-1,9.098373203E-1
1.313852739E1,-1.366138458E-4,-3.854203224E-2,5.954074860E-1,5.966536527E-1
1.315708770E1,2.715289593E-2,-7.679647207E-2,8.186750412E-1,8.227173275E-1
1.317564806E1,1.304724813E-1,-7.349354029E-2,1.293389320E0,1.302029302E0
1.319420838E1,2.495054752E-1,-2.310101986E-1,1.436964035E0,1.476646312E0
1.321276874E1,1.945378780E-1,-4.356286824E-1,1.545340538E0,1.617310951E0
1.323132905E1,6.941737980E-2,-7.034963965E-1,1.883557320E0,2.011843465E0
1.324988942E1,8.910346776E-2,-7.434603572E-1,1.879534721E0,2.023196357E0
1.326844973E1,2.287399918E-1,-5.713456869E-1,1.130956650E0,1.287563910E0
1.328701004E1,3.878018558E-1,-2.765543163E-1,4.557323456E-2,4.784866654E-1
1.330557041E1,6.241147518E-1,-1.047978401E-1,-8.644351959E-1,1.071330957E0
1.332413072E1,5.889090300E-1,3.194475174E-2,-8.954524994E-1,1.072226418E0
1.334273666E1,5.038062334E-1,-1.856130362E-1,-5.725288391E-2,5.399544543E-1
1.336125140E1,3.109887838E-1,-4.289886057E-1,1.632900238E-1,5.544446586E-1
1.337981171E1,1.537271887E-1,-6.225805283E-1,-1.363992691E-1,6.556243767E-1
1.339837207E1,7.755115628E-2,-6.884916425E-1,-8.307428360E-1,1.081743307E0
1.341693239E1,-1.810777187E-2,-5.821936131E-1,-9.865217209E-1,1.145644971E0
1.343549275E1,2.162881792E-1,-4.110981226E-1,-7.767066956E-1,9.050168693E-1
1.345405306E1,3.074450195E-1,-1.271145344E-1,-7.471551895E-1,8.178761655E-1
1.347261343E1,2.256932110E-1,1.096546650E-2,-7.420701981E-1,7.757098979E-1
1.349117374E1,4.278716445E-2,-3.608345985E-2,-8.618354797E-1,8.636510590E-1
1.350973405E1,3.073486686E-2,-6.462275982E-2,-1.045199394E0,1.047646174E0
1.352829442E1,-3.448568285E-2,-1.191047430E-1,-9.783105850E-1,9.861373144E-1
1.354685473E1,-4.943433404E-2,-1.412980556E-1,-7.890491486E-1,8.031235601E-1
1.356541509E1,-4.388734698E-2,-2.921932936E-2,-7.262506485E-1,7.281619826E-1
1.358402239E1,1.124741435E-1,1.409101486E-2,-8.819751740E-1,8.892295525E-1
1.360253577E1,1.125978380E-1,1.612458825E-1,-1.168284416E0,1.184722324E0
1.362118640E1,2.463470101E-1,2.385407090E-1,-1.508331299E0,1.546819908E0
1.363965645E1,1.828043312E-1,3.252477050E-1,-1.501567841E0,1.547226381E0
1.365821676E1,1.493416429E-1,3.681602478E-1,-1.109801292E0,1.178772159E0
1.367677707E1,1.433688998E-1,3.774053454E-1,-8.130445480E-1,9.077614628E-1
1.369533744E1,1.127419770E-1,3.827499151E-1,-8.585510254E-1,9.467407851E-1
1.371389775E1,6.352685392E-2,4.197494984E-1,-9.151163101E-1,1.008792924E0
1.373245812E1,1.154859364E-1,3.712494373E-1,-9.378166199E-1,1.015215819E0
1.375101843E1,1.787289679E-1,4.182848930E-1,-8.336391449E-1,9.496633717E-1
1.376957879E1,1.916566640E-1,4.860975742E-1,-5.603685379E-1,7.661827633E-1
1.378813910E1,1.155150235E-1,5.429586172E-1,-3.275709152E-1,6.445544858E-1
1.380669942E1,6.152684987E-2,5.280792713E-1,-2.780456543E-1,5.999688791E-1
1.382525978E1,-3.150367737E-2,5.428122282E-1,-2.757205963E-1,6.096387816E-1
1.384382009E1,-2.035154402E-2,5.100554228E-1,-1.528940201E-1,5.328670576E-1
1.386242603E1,9.011998028E-2,4.608263969E-1,1.549959183E-1,4.944757968E-1
1.388094077E1,1.309670061E-1,3.830987215E-1,6.789827347E-1,7.905280141E-1
1.389950108E1,3.370944262E-1,3.334939480E-1,1.187929153E0,1.279072531E0
1.391806145E1,3.452213407E-1,3.441005945E-1,1.393265724E0,1.476066520E0
1.393662176E1,2.205575705E-1,3.092976809E-1,1.190574646E0,1.249711441E0
1.395518212E1,9.001295269E-2,2.493950129E-1,9.826440811E-1,1.017786615E0
1.397374244E1,8.326604962E-2,2.148872614E-1,1.038985252E0,1.064236874E0
1.399230280E1,3.463964164E-2,2.075160742E-1,9.866867065E-1,1.008867426E0
1.401086312E1,1.235625148E-2,2.402395010E-1,9.901494980E-1,1.018952267E0
1.402942343E1,1.365572214E-3,3.279447556E-1,9.886112213E-1,1.041586182E0
1.404798379E1,7.273001969E-2,2.812659740E-1,8.222436905E-1,8.720578481E-1
1.406654410E1,-4.186475277E-2,2.468613386E-1,4.463853836E-1,5.118135293E-1
1.408510447E1,-1.602166295E-1,1.745100021E-1,1.602096558E-1,2.859899352E-1
1.410371041E1,-1.297630370E-1,5.881762505E-2,2.080450058E-1,2.521521033E-1
1.412222509E1,2.438249737E-1,-2.459818125E-1,6.471080780E-1,7.339663034E-1
1.414078546E1,4.943534136E-1,-5.603008270E-1,1.370839119E0,1.561256611E0
1.415934577E1,3.505020738E-1,-7.390689254E-1,2.111024857E0,2.263956829E0
1.417790614E1,1.822295934E-1,-9.626910686E-1,2.067117691E0,2.287565795E0
1.419646645E1,-1.183800995E-1,-8.318632841E-1,1.098249435E0,1.382809529E0
1.421502676E1,-4.448978007E-1,-3.568872809E-1,-1.107807159E-1,5.810120062E-1
1.423358713E1,-3.373825848E-1,-1.405064464E-1,-1.212480545E0,1.266364143E0
1.425214744E1,-2.144321501E-1,-6.707018614E-2,-1.418654442E0,1.436335609E0
1.427070780E1,-1.563870311E-1,-1.077813506E-1,-2.663869858E-1,3.271631844E-1
1.428926812E1,-1.334070861E-1,-3.612715006E-1,3.808031082E-1,5.415953794E-1
1.430782843E1,-2.797806859E-1,-4.191249609E-1,6.430149078E-2,5.080134317E-1
1.432638879E1,4.535727203E-2,-4.124391675E-1,-6.548118591E-1,7.752044375E-1
1.434494910E1,3.591349721E-1,-2.559498549E-1,-7.277164459E-1,8.509168479E-1
1.436350947E1,3.415642977E-1,-1.201573014E-1,-2.047567368E-1,4.159678687E-1
1.438206978E1,-3.999429941E-2,-7.237732410E-2,2.170476913E-1,2.322664878E-1
1.440063009E1,-4.098306894E-1,-2.346690893E-1,7.705020905E-2,4.785054965E-1
1.441919046E1,-6.979652643E-1,-2.469027042E-1,-2.264423370E-1,7.742044869E-1
1.443775077E1,-5.485752821E-1,-2.274425626E-1,-4.028511047E-1,7.176029348E-1
1.445631114E1,-4.229670167E-1,-1.781945825E-1,-4.135332108E-1,6.177897076E-1
1.447487145E1,-1.497638822E-1,-1.319001317E-1,-2.767429352E-1,3.411942516E-1
1.449343176E1,-8.121526241E-2,7.591044903E-2,-2.674741745E-1,2.896562603E-1
1.451199212E1,9.305110574E-2,1.742920876E-1,-5.442323685E-1,5.789862787E-1
1.453055244E1,9.314951301E-2,1.538868546E-1,-8.750448227E-1,8.933428443E-1
1.454911280E1,6.948348880E-2,1.547761559E-1,-9.554815292E-1,9.704270021E-1
1.456767312E1,7.745260000E-2,1.639390588E-1,-7.486248016E-1,7.702687933E-1
1.458623343E1,6.140011549E-2,1.403575540E-1,-4.748706818E-1,4.989713234E-1
1.460479379E1,4.035630822E-2,6.439757347E-2,-3.534345627E-1,3.615130277E-1
1.462340108E1,-8.679825068E-2,3.544175625E-2,-3.776922226E-1,3.891548142E-1
1.464191447E1,-8.902215958E-2,-8.765459061E-3,-5.446128845E-1,5.519102936E-1
1.466047478E1,-2.676672041E-1,1.997172832E-3,-6.659622192E-1,7.177432677E-1
1.467903509E1,-3.845800161E-1,-3.683072329E-2,-7.255630493E-1,8.220097503E-1
1.469759546E1,-4.519343972E-1,-2.460783720E-2,-6.354722977E-1,7.801764455E-1
1.471615577E1,-3.356909454E-1,2.674746513E-2,-3.643360138E-1,4.961295886E-1
1.473471614E1,-1.883611381E-1,9.153425694E-2,-1.817941666E-1,2.773221187E-1
1.475327645E1,-1.752366126E-1,1.401062012E-1,-2.663049698E-1,3.482182576E-1
1.477183676E1,5.011290312E-3,2.072851062E-1,-4.649333954E-1,5.090729716E-1
1.479039707E1,6.631445885E-2,2.940592766E-1,-4.928531647E-1,5.777306531E-1
1.480895744E1,-4.451391101E-2,2.837650776E-1,-3.488960266E-1,4.519209499E-1
1.482751775E1,-6.938892603E-2,2.168328762E-1,-1.461391449E-1,2.705327502E-1
1.484607812E1,9.529829025E-3,1.924564838E-1,1.783857346E-1,2.625867211E-1
1.486463843E1,5.445820093E-2,-6.412148476E-3,4.535074234E-1,4.568104578E-1
1.488319879E1,2.118924260E-2,-1.295886040E-1,6.375293732E-1,6.509115853E-1
1.490176056E1,-1.512156427E-1,-1.389570832E-1,9.431419373E-1,9.652419155E-1
1.492031942E1,-2.042783797E-1,-1.421158910E-1,1.094131470E0,1.122074087E0
1.493887978E1,-1.611704826E-1,-1.554583311E-1,1.012171745E0,1.036645966E0
1.495744009E1,6.947752833E-2,-3.615212440E-1,1.008699417E0,1.073778027E0
1.497600041E1,2.640948296E-1,-4.361193180E-1,1.374472618E0,1.465988102E0
1.499456077E1,4.224851727E-1,-5.182401538E-1,1.489706993E0,1.632878900E0
1.501312108E1,3.976833820E-1,-5.459819436E-1,1.123074532E0,1.310551319E0
1.503168140E1,3.218336701E-1,-4.942556620E-1,9.449186325E-1,1.113883653E0
1.505024176E1,2.609179914E-1,-4.891255200E-1,1.114130974E0,1.244431517E0
1.506880207E1,3.551937640E-1,-6.141926050E-1,1.042669296E0,1.261171847E0
1.508736244E1,5.739892125E-1,-6.903864145E-1,6.643342972E-1,1.116887226E0
1.510592275E1,6.696290374E-1,-7.469961643E-1,1.424112320E-1,1.013255780E0
1.512448306E1,7.684963942E-1,-7.048535943E-1,-1.321115494E-1,1.051122618E0
1.514308905E1,9.321489930E-1,-7.623989582E-1,1.008415222E-1,1.208438219E0
1.516160374E1,9.031378031E-1,-8.757220507E-1,5.645236969E-1,1.378852423E0
1.518016405E1,8.821673393E-1,-8.287264109E-1,7.329587936E-1,1.415003630E0
1.519872442E1,8.637849689E-1,-6.710541248E-1,2.730321884E-1,1.127379566E0
1.521728473E1,9.000462890E-1,-5.308503509E-1,-5.540447235E-1,1.182730304E0
1.523584509E1,8.124426007E-1,-3.666023016E-1,-9.773283005E-1,1.322736117E0
1.525440541E1,6.774667501E-1,-2.236930132E-1,-9.235773087E-1,1.167045332E0
1.527296572E1,5.812259912E-1,-1.934801340E-1,-8.989486694E-1,1.087826698E0
1.529152608E1,5.238196254E-1,-2.597910762E-1,-1.066078186E0,1.215895185E0
1.531008640E1,4.655578136E-1,-3.999017477E-1,-1.308216095E0,1.445024165E0
1.532864671E1,2.707476914E-1,-4.523731470E-1,-1.344573021E0,1.444237648E0
1.534720707E1,1.982058138E-1,-4.782782793E-1,-1.489847183E0,1.577238183E0
1.536576739E1,1.023893207E-1,-5.147979856E-1,-1.580152512E0,1.665047296E0
1.538437332E1,1.451524198E-1,-5.120379329E-1,-1.173448563E0,1.288500523E0
1.540288806E1,1.728764474E-1,-5.105131269E-1,-9.527006149E-1,1.094599644E0
1.542145077E1,1.219260693E-1,-5.277016163E-1,-8.622093201E-1,1.018204240E0
1.544000869E1,2.519008517E-1,-5.618514419E-1,-1.176612854E0,1.327986781E0
1.545856905E1,2.710540295E-1,-5.236375928E-1,-1.077983856E0,1.228704932E0
1.547712937E1,3.042536974E-2,-5.972211361E-1,-8.068180084E-1,1.004267936E0
1.549568973E1,-3.112931550E-1,-5.926495194E-1,-6.692457199E-1,9.465868765E-1
1.551425004E1,-3.050115705E-1,-4.249733686E-1,-6.796531677E-1,8.576496083E-1
1.553281035E1,8.216601610E-2,-2.575700283E-1,-8.705148697E-1,9.115315200E-1
1.555137072E1,2.744300067E-1,-1.538476944E-1,-8.887605667E-1,9.428023582E-1
1.556993103E1,2.460370213E-1,-1.887450218E-1,-5.166292191E-1,6.025484620E-1
1.558849134E1,2.746086717E-1,-3.034846187E-1,4.106521606E-2,4.113382894E-1
1.560705171E1,3.279500902E-1,-2.141497135E-1,4.375314713E-1,5.872351742E-1
1.562561202E1,4.235774577E-1,-7.135736942E-2,1.878404617E-1,4.688216888E-1
1.564417233E1,3.379256129E-1,8.131277561E-2,-9.434509277E-2,3.601478639E-1
1.566273270E1,1.692928076E-1,1.948152781E-1,-1.662120819E-1,3.069845329E-1
1.568129301E1,3.162512183E-2,1.853965521E-1,-1.187238693E-1,2.224126503E-1
1.569985332E1,1.376663893E-1,1.961467266E-1,-8.715820312E-2,2.549943636E-1
1.571841369E1,2.142775953E-1,1.557757854E-1,3.747940063E-4,2.649172015E-1
1.573697400E1,2.059041709E-1,1.658668518E-1,1.822919846E-1,3.211521567E-1
1.575553431E1,3.756570816E-1,1.734205484E-1,7.005214691E-2,4.196429826E-1
1.577409468E1,3.218337297E-1,2.008242607E-1,-2.226161957E-1,4.398469096E-1
1.579265499E1,1.530555636E-1,1.698539257E-1,-2.410869598E-1,3.322638768E-1
1.581121530E1,4.056712985E-2,1.261124611E-1,-1.952190399E-1,2.359248152E-1
1.582977567E1,3.371396661E-2,5.557918549E-2,-2.412767410E-1,2.498802577E-1
1.584833598E1,1.097539961E-1,2.264928818E-2,-1.858119965E-1,2.169908476E-1
1.586689629E1,6.642714143E-2,5.562078953E-2,2.882289886E-2,9.130715659E-2
1.588545666E1,6.573399901E-2,5.671989918E-2,-6.895256042E-2,1.108718232E-1
1.590406254E1,4.247441888E-2,4.727566242E-2,-2.116003036E-1,2.209383467E-1
1.592257728E1,-6.997349858E-2,9.026861191E-2,-7.505989075E-2,1.366700406E-1
1.594113910E1,-6.225347519E-2,6.299257278E-2,1.084938049E-1,1.400516516E-1
1.595969796E1,-8.318462968E-2,5.313229561E-2,6.089305878E-2,1.159771014E-1
1.597825827E1,-4.665288329E-2,7.514870167E-2,9.171199799E-2,1.274162841E-1
1.599681864E1,-6.008020043E-2,1.593002081E-1,1.548786163E-1,2.301598848E-1
1.601537895E1,-6.045821309E-2,1.091659069E-1,5.187702179E-2,1.351429471E-1
1.603393926E1,-8.903896809E-2,-8.813142776E-3,-7.444286346E-2,1.163930807E-1
1.605249962E1,1.108959317E-2,-5.590057373E-2,-7.842445374E-2,9.694456232E-2
1.607105994E1,5.495360494E-2,4.216980934E-2,2.081565857E-1,2.193794787E-1
1.608962030E1,4.393258691E-2,2.428233624E-2,1.421642303E-1,1.507659525E-1
1.610818062E1,-1.008012891E-1,-3.068041801E-2,2.471733093E-2,1.082272349E-1
1.612674093E1,-9.691911936E-2,-1.450359821E-1,-3.156185150E-2,1.772707034E-1
1.614530119E1,-5.485078692E-2,-1.357294321E-1,-4.544830322E-2,1.532861241E-1
1.616386160E1,1.081325114E-1,-2.001690865E-2,-1.471900940E-2,1.109502857E-1
1.618243775E1,1.307942271E-1,2.104544640E-2,-1.468849182E-1,1.978009602E-1
1.620098228E1,4.589647055E-2,1.410567760E-2,-3.146371841E-1,3.182797728E-1
1.621954259E1,6.573471427E-2,3.943085670E-3,-2.630214691E-1,2.711399893E-1
1.623810291E1,7.951152325E-2,-6.153678894E-2,-1.299047470E-1,1.642683841E-1
1.625666327E1,-5.248683691E-2,-5.243444443E-2,-6.048583984E-2,9.572238940E-2
1.627522358E1,-6.982183456E-2,-6.812655926E-2,-3.293895721E-2,1.029625736E-1
1.629378390E1,4.007479548E-2,-4.613149166E-2,-5.220508575E-2,8.037085750E-2
1.631234421E1,2.146422863E-2,-4.718601704E-2,1.138086319E-1,1.250585383E-1
1.633090457E1,4.324972630E-3,-4.310619831E-2,2.291145325E-1,2.331744384E-1
1.634946489E1,1.522222608E-1,4.356801510E-2,1.225242615E-1,2.002048533E-1
1.636802520E1,1.908098906E-1,1.523497105E-1,-6.118774414E-3,2.442463675E-1
1.638658556E1,1.066311002E-1,1.274353266E-1,-1.787929535E-1,2.440837442E-1
1.640514588E1,6.876444817E-2,5.830097198E-2,-2.009124756E-1,2.202121148E-1
1.642375296E1,3.153541684E-2,8.207380772E-2,-1.056108475E-1,1.374199532E-1
1.644226655E1,9.801766276E-2,1.344056129E-1,-5.816459656E-2,1.762255694E-1
1.646082686E1,1.922597438E-1,1.771364212E-1,-6.484127045E-2,2.693427392E-1
1.647938718E1,2.299450785E-1,1.832396984E-1,-4.778289795E-2,2.978837551E-1
1.649794754E1,2.715820074E-2,1.168292761E-1,2.751541138E-2,1.230599264E-1
1.651650785E1,-1.147049665E-2,-3.886473179E-2,2.794456482E-2,4.922335191E-2
1.653506817E1,1.152941585E-2,-4.588103294E-2,3.713321686E-2,6.014043904E-2
1.655362853E1,8.775255084E-2,-1.611161232E-2,3.476142883E-3,8.928705281E-2
1.657218884E1,1.028578728E-1,5.250549316E-2,1.557350159E-2,1.165294073E-1
1.659074916E1,9.593561292E-2,6.653559208E-2,-8.353042603E-2,1.435547244E-1
1.660930947E1,-3.133845329E-2,1.537156105E-2,-3.983592987E-2,5.296493984E-2
1.662786983E1,-6.585353613E-2,-5.021047592E-2,7.630157471E-2,1.126042202E-1
1.664643015E1,-4.742941260E-2,-9.747838974E-2,1.467752457E-1,1.824679654E-1
1.666499041E1,2.096807957E-2,-2.072691917E-2,2.271966934E-1,2.291017308E-1
1.668355082E1,1.625881344E-1,5.971789360E-2,1.180505753E-1,2.096117043E-1
1.670215676E1,1.067007929E-1,5.471277237E-2,-4.343128204E-2,1.275336149E-1
1.672067145E1,6.634750962E-2,4.462659359E-2,-3.626346588E-2,8.779842736E-2
1.673923181E1,9.921698272E-2,9.286081791E-2,2.245712280E-2,1.377369360E-1
1.675779212E1,1.625735164E-1,1.222833395E-1,-1.599760056E-1,2.587966107E-1
1.677635244E1,1.196800619E-1,1.527003050E-1,-2.849969864E-1,3.447665625E-1
1.679491280E1,3.011691570E-2,1.479880810E-1,-1.929645538E-1,2.450363642E-1
1.681347312E1,-4.931783676E-2,7.488989830E-2,-1.014575958E-1,1.354045407E-1
1.683203343E1,-1.107976437E-1,3.706550598E-2,5.328178406E-2,1.284091823E-1
1.685059374E1,-6.073117256E-2,2.175211906E-3,2.378892899E-1,2.455286564E-1
1.686915410E1,5.951473117E-2,8.814859390E-2,4.959774017E-2,1.173546491E-1
1.688771442E1,9.150362015E-2,1.496161222E-1,1.286506653E-2,1.758505231E-1
1.690627473E1,1.121432930E-1,1.125218868E-1,-4.067993164E-2,1.639882618E-1
1.692483509E1,3.042885661E-2,1.143372059E-1,3.743267059E-2,1.240972070E-1
1.694341124E1,7.392838597E-2,5.721032619E-2,9.841918945E-4,9.348473838E-2
1.696195572E1,3.051167727E-2,9.517467022E-2,6.010341644E-2,1.166259018E-1
1.698060796E1,5.789008737E-2,1.205654144E-1,1.365594864E-1,1.911433355E-1
1.699907640E1,7.514351606E-2,1.407060623E-1,-6.614017487E-2,1.726825605E-1
1.701763671E1,2.391988039E-2,1.153973341E-1,-3.681793213E-1,3.865808040E-1
1.703619702E1,-1.835364103E-2,7.075488567E-2,-3.869132996E-1,3.937575540E-1
1.705475739E1,-1.458016038E-2,4.608452320E-2,1.754760742E-3,4.836779446E-2
1.707331770E1,2.284142375E-2,3.441345692E-2,2.151975632E-1,2.191255527E-1
1.709187801E1,3.528839350E-2,5.284976959E-2,1.197242737E-1,1.355443491E-1
1.711043838E1,1.234884113E-1,7.511317730E-2,-1.808748245E-1,2.315320265E-1
1.712899869E1,1.839652807E-1,8.583462238E-2,-2.638330460E-1,3.328944022E-1
1.714755900E1,6.846746802E-2,5.737316608E-2,-1.364860535E-1,1.631193341E-1
1.716611931E1,-8.943122625E-2,9.651660919E-3,1.376342773E-1,1.644210847E-1
1.718467968E1,-2.056196332E-2,4.360878468E-2,9.449768066E-2,1.060864369E-1
1.720323999E1,9.073369205E-2,7.752859592E-2,2.210330963E-2,1.213748012E-1
1.722181619E1,7.530033588E-2,7.472050190E-2,2.416324615E-2,1.087986969E-1
1.724036067E1,7.077933848E-2,1.418459415E-2,4.223728180E-2,8.363555130E-2
1.725892098E1,1.052777320E-1,2.316570282E-2,2.720260620E-2,1.111756827E-1
1.727748129E1,1.217319071E-1,-1.045370102E-2,9.386062622E-2,1.540706144E-1
1.729604160E1,1.225115955E-1,-4.264271259E-2,1.025133133E-1,1.653374470E-1
1.731460197E1,9.358417988E-2,4.999601841E-2,6.048107147E-2,1.221292782E-1
